1학기 개강일이 언제야?	8.txt
의과대학은 교양 학점을 몇 점 들어야 해?	36.txt
공학계열 학생인데, 기초 자연과학 학점은 몇 점 들어야 해?	36.txt
예술학부는 다른 계열보다 교양 학점이 적은 이유가 있어?	36.txt
법과대학의 이수의무 학점은 몇 점이야?	36.txt
스포츠과학부는 기초 인문사회 학점을 왜 많이 들어야 해?	36.txt
약학부 학생인데, 핵심교양 과목은 몇 점 들어야 해?	36.txt
기초 인문사회 과목은 어떤 과목들이 포함돼?	36.txt
교육 계열은 이수의무 학점이 왜 42점이야?	36.txt
건축학부는 심화교양 학점을 몇 점 들어야 해?	36.txt
제대 복학하려면 어디서 신청해야 해?	36.txt
복학 신청할 때 필요한 서류가 뭐야?	36.txt
복학 신청 마감일이 언제야?	36.txt
복학 신청은 온라인으로 할 수 있어?	36.txt
복학 신청 기간은 언제부터 언제까지야?	36.txt
복학하려면 어떤 절차를 밟아야 해?	36.txt
복학 신청 수수료가 있어?	36.txt
복학 신청할 때 주의해야 할 점이 뭐야?	36.txt
복학 신청 후에 확인할 방법이 있어?	36.txt
복학 신청이 거부될 수 있는 사유는 뭐야?	36.txt
복학할 때 필요한 준비물은 뭐야?	36.txt
복학 신청 결과는 언제 나오니?	36.txt
복학 신청을 철회할 수 있어?	36.txt
복학 신청 시 담당 부서는 어디야?	36.txt
복학 신청에 필요한 서류는 어디서 구해?	36.txt
복학 신청할 때 제출하는 서류는 어디로 보내?	36.txt
복학 신청 시 온라인으로 서류 제출이 가능해?	36.txt
복학 신청은 대리 신청이 가능해?	36.txt
복학 신청을 도와주는 부서는 어디야?	36.txt
복학 신청 마감일 전에 제출해야 할 서류는 뭐야?	36.txt
복학 신청 후에 변경사항이 생기면 어떻게 해야 해?	36.txt
복학 신청 상태를 확인하는 방법은 뭐야?	36.txt
복학 신청 시 필요한 서류는 어디서 발급받아?	36.txt
복학 신청이 승인되면 어떤 절차를 거쳐야 해?	36.txt
복학 신청 승인 후 등록 절차는 어떻게 돼?	36.txt
복학 신청을 늦게 하면 불이익이 있어?	36.txt
복학 신청 후에 추가로 제출해야 할 서류가 있어?	36.txt
복학 신청 시 서류 누락 시 어떻게 해야 해?	36.txt
복학 신청서를 분실했을 때 대처 방법은?	36.txt
복학 신청 시 정보 변경은 어디서 해?	36.txt
복학 신청을 위한 상담은 어디서 받아?	36.txt
복학 신청 후 등록금 납부는 언제 해?	36.txt
복학 신청 후 수업 시작일은 언제야?	36.txt
편입학생은 성균인성-리더십 과목을 몇 학점 들어야 해?	37.txt
2020학번 편입학생이 성균인성-리더십 영역에서 들어야 하는 학점은 몇이야?	37.txt
2014학번 편입생은 어떤 과목을 꼭 들어야 해?	37.txt
약학대학 전과생은 성균논어 대신에 어떤 과목을 들어야 해?	37.txt
2013학년도 학사편입생은 어떤 영역에서 학점을 이수해야 해?	37.txt
편입학생이 유학사상과가치관 영역을 이미 이수했으면 뭘 해야 해?	37.txt
약학대학 전과생이 유학사상과가치관 영역을 이수했다면 어떻게 되지?	37.txt
외국인학생도 성균교양중점공학과정을 이수해야 해?	37.txt
외국 국적인 학생은 DS과정을 어떻게 이수해?	37.txt
성균교양중점공학과정 이수를 위한 유의 사항은 뭐야?	37.txt
외국인학생 필수 학점이수제는 어떤 거야?	37.txt
ABEEK 인증을 위한 과정 이수에 제한이 있어?	37.txt
외국인학생도 ABEEK 인증 프로그램을 이수할 수 있어?	37.txt
졸업학점에 포함되는 DS과정의 학점은 어때?	37.txt
외국인학생은 세부영역 없이 과정을 이수할 수 있어?	37.txt
편입학생은 어떤 영역에서 2학점을 이수해야 해?	37.txt
성균인성-리더십 영역 이수는 언제부터 의무야?	37.txt
약학대학 전과생의 이수 의무가 면제되는 경우는 언제야?	37.txt
2019학번 편입생은 어떤 과목을 꼭 수강해야 해?	37.txt
편입학생의 성균인성-리더십 영역 이수는 몇 학점이야?	37.txt
성균논어 과목은 몇 학점짜리야?	37.txt
유학사상과가치관 영역은 몇 학점이 필요해?	37.txt
외국인학생이 성균교양 과정을 이수할 때 주의할 점은 뭐야?	37.txt
외국인학생이 DS과정을 이수할 때 주의할 점은 뭐야?	37.txt
약학대학 전과생은 유학사상과가치관 영역을 꼭 이수해야 해?	37.txt
외국인학생의 성균교양중점공학과정은 어떻게 이수해?	37.txt
편입학생이 성균인성-리더십 영역에서 이수해야 하는 학점은 몇 점이야?	37.txt
성균논어 과목은 어떤 학생이 들어야 해?	37.txt
유학사상과가치관 영역 이수 의무는 누구에게 있어?	37.txt
외국인학생은 성균교양중점공학과정을 이수해야 해?	37.txt
공학교육인증제도에서 이수 제한이 있을 수 있는 과목은 뭐야?	37.txt
외국인학생도 DS과정을 이수해야 해?	37.txt
외국인학생 필수 학점이수제는 어떤 과정을 포함해?	37.txt
성균인성-리더십 영역 이수는 언제까지 해야 해?	37.txt
약학대학 전과생이 유학사상과가치관을 이수하면 면제받을 수 있어?	37.txt
성균교양중점공학과정 이수 시 유의사항은 뭐야?	37.txt
외국인학생이 성균교양중점공학과정을 이수할 때 주의할 점은 뭐야?	37.txt
DS과정 이수 시 유의사항은 뭐야?	37.txt
편입학생의 성균인성-리더십 과목 이수는 언제부터 시작해야 해?	37.txt
성균논어는 몇 학점이 필요해?	37.txt
유학사상과가치관 이수는 누구에게 의무야?	37.txt
외국 국적 학생의 DS과정 이수는 어떻게 돼?	37.txt
편입학생이 성균인성-리더십 영역에서 몇 학점을 들어야 해?	37.txt
성균논어는 어떤 학생에게 필수야?	37.txt
유학사상과가치관 영역 이수는 언제까지 해야 해?	37.txt
외국인학생의 성균교양중점공학과정 이수는 어떻게 해야 해?	37.txt
ABEEK 인증을 위한 이수 제한은 어느 영역에 있어?	37.txt
외국인학생 필수 학점이수제에 따라 이수할 수 있는 과정은?	37.txt
성공인성 과정의 대체 교과목은 어떤 것들이 있어?	38.txt
인성리더십 과목은 몇 학점이야?	38.txt
2020학년도 이전에 인성진단 과목은 대체로 어디에 속해?	38.txt
중점교양-융합사상과가치관 과목들은 언제 이후로 실천리더십으로 대체돼?	38.txt
한국사상과문화 과목은 몇 학점이지?	38.txt
동양사상과문화 과목은 언제까지 들을 수 있어?	38.txt
성찰인성 과목은 어떤 학수번호를 가지고 있어?	38.txt
'성공인성-리더십'의 2020학년도 이후 대체 과목은 뭐야?	38.txt
이론리더십 과목은 언제 이후로 대체돼?	38.txt
영리더십과커뮤니케이션 과목은 몇 학점이야?	38.txt
중점교양-리더십의 대체 과목은 어떤 것들이 있어?	38.txt
리더십의이해 과목은 몇 학점이야?	38.txt
2020학년도 이후 실천인성-리더십 과목에는 어떤 것들이 있어?	38.txt
리더십과조직 과목은 언제까지 들을 수 있어?	38.txt
중점교양-융합사상과가치관 과목들은 어디로 재수강 가능해?	38.txt
과학기술과가치관 과목은 몇 학점이야?	38.txt
예술과가치관 과목의 학수번호는 뭐야?	38.txt
2014학년도 이후 중점교양-리더십 과목은 어떤 것들이야?	38.txt
실천리더십 과목은 언제 이후로 필수야?	38.txt
시민리더십 과목은 몇 학점이야?	38.txt
GEDC011 과목명은 뭐야?	38.txt
GEDR001 과목은 언제까지 들을 수 있어?	38.txt
성공인성-인성 과목의 대체 영역은 뭐야?	38.txt
성공인성-리더십 과목의 학수번호는 뭐야?	38.txt
2020학년도 이후 인성진단 과목은 어디에 속해?	38.txt
GEDR013 과목명은 뭐야?	38.txt
'현대사회와가치관' 과목은 언제까지 들을 수 있어?	38.txt
중점교양-리더십 과목들은 어디로 재수강 가능해?	38.txt
리더십과사회 과목을 대체할 수 있는 과목은 뭐야?	38.txt
생명과가치관 과목의 학수번호는 뭐야?	38.txt
GEDR005 과목명은 뭐야?	38.txt
2013학년도 이전 중점교양-리더십 과목은 어떤 것들이야?	38.txt
성공인성 과정의 학수번호는 어떻게 돼?	38.txt
중점교양-융합사상과가치관 과목의 학점은 몇 점이야?	38.txt
2020학년도 이전에 실천인성-인성 과목은 어떤 것들이 있어?	38.txt
중점교양-리더십 과목의 학점은 몇 점이야?	38.txt
리더십의이해 과목은 언제까지 들을 수 있어?	38.txt
GEDC010 과목명은 뭐야?	38.txt
성공인성-리더십 과목은 언제 이후로 필수야?	38.txt
동양사상과문화 과목의 대체 과목은 뭐야?	38.txt
성공인성-인성 과목의 학점은 몇 점이야?	38.txt
중점교양-융합사상과가치관 과목은 언제 이후로 필수야?	38.txt
실천리더십 과목의 학수번호는 뭐야?	38.txt
한국사상과문화 과목은 언제까지 들을 수 있어?	38.txt
영리더십과커뮤니케이션 과목은 언제 이후로 필수야?	38.txt
'서양사상과문화' 과목은 언제까지 들을 수 있어?	38.txt
시민리더십 과목은 언제까지 들을 수 있어?	38.txt
2020학년도 이후 실천인성-인성 과목에는 어떤 것들이 있어?	38.txt
예술과가치관 과목은 몇 학점이야?	38.txt
창의적사고 과목은 2020년도 이후에 필수야?	39.txt
기초수학 과목을 대체할 수 있는 수업이 있나요?	39.txt
문제해결사고 수업은 2020년 이후에도 수강 가능한가요?	39.txt
과학기술글쓰기는 재수강이 가능할까?	39.txt
시사영어 과목은 어떤 내용이야?	39.txt
2021학년도 이전에 창의와사유 영역에 어떤 과목이 포함되었어?	39.txt
창의적사고 수업은 몇 학점이야?	39.txt
2020년 이후에 글로벌 영역 필수 과목은 뭐야?	39.txt
GEDT006 과목이 어떤 내용인지 알려줄 수 있어?	39.txt
글로벌 영역에서 News와미디어영어는 언제부터 필수야?	39.txt
창의와사유 영역은 언제부터 창의로 구분되었나요?	39.txt
과학기술커뮤니케이션 과목은 몇 학점이야?	39.txt
기초영문학은 어떤 학년도부터 필수였어?	39.txt
글쓰기와커뮤니케이션 영역 필수 과목은?	39.txt
GEDG038 과목은 몇 학점짜리야?	39.txt
중점교양-창의와사유는 언제부터 창의로 바뀌었어?	39.txt
시사영어가 News와미디어영어로 바뀐 게 언제야?	39.txt
비판적사고 과목을 대체할 다른 수업이 있나요?	39.txt
과학기술글쓰기 과목은 언제부터 의사소통으로 구분되었어?	39.txt
과학기술커뮤니케이션 수업을 재수강할 수 있어?	39.txt
2021학년도 이후 창의와사유의 필수 과목은 뭐야?	39.txt
창의와사유 영역에서 GEDT002는 몇 학점이야?	39.txt
비판적사고 수업이 창의적사고로 대체된 건가요?	39.txt
과학기술글쓰기 과목은 언제부터 필수로 지정됐어?	39.txt
글로벌 영역에서 2020년 이전 필수 과목은?	39.txt
2020학년도 이전에는 어떤 창의와사유 과목이 있었어?	39.txt
창의적사고 수업은 어떤 학년도부터 필수야?	39.txt
GEDW001 과목은 언제부터 시작된 거야?	39.txt
2020년도 이후 글로벌 영역 필수 수업은 무엇인가요?	39.txt
기초수학 과목은 몇 학점으로 구성되어 있어?	39.txt
과학기술커뮤니케이션 수업은 2013년 이후에도 필수인가요?	39.txt
2020년 이후 창의와사유 영역 필수 과목은?	39.txt
News와미디어영어는 몇 학점짜리 수업이야?	39.txt
GEDT004 과목은 2020년 이후에도 필요한가요?	39.txt
의사소통 영역에서 필수로 수강해야 하는 과목은?	39.txt
과학기술글쓰기와 커뮤니케이션 수업은 언제 입문해야 해?	39.txt
창의적사고 과목은 어떤 학년도에 필수가 되었나요?	39.txt
GEDT003 과목은 2021년 이후에도 필수야?	39.txt
2020년 이후 글로벌 영역 필수 과목은 무엇인가요?	39.txt
창의와사유 영역에서 기초수학은 언제 필수였어?	39.txt
과학기술커뮤니케이션은 언제부터 필수 과목이야?	39.txt
기초영문학 수업은 몇 학점으로 구성되어 있어?	39.txt
고려해야 할 글로벌 영역 필수 과목은 뭐야?	39.txt
창의적사고 과목은 몇 학년도에 시작됐어?	39.txt
GEDW004 과목은 필수 과목으로 언제 지정됐어?	39.txt
2021학년도 이후 창의와사유 필수 과목은?	39.txt
News와미디어영어는 어떤 학년도부터 필수야?	39.txt
비판적사고 수업은 몇 학년도에 필수였어?	39.txt
GEDG038 과목은 언제부터 글로벌 필수야?	39.txt
글로벌리더십과커뮤니케이션 과목은 몇 학점이야?	40.txt
글로벌문화와실용영어 과목은 어디 영역에 해당돼?	40.txt
재수강할 때 학점이 어떻게 인정돼?	40.txt
2024학년도 이후의 교양필수-인간/문화 과목은 뭐야?	40.txt
한국어문화와한자 과목은 몇 학점이야?	40.txt
중점교양-글로벌 영역은 어떻게 바뀌었어?	40.txt
GEDG011 과목명은 뭐야?	40.txt
동아시아문화와영어토론 과목은 몇 학점이야?	40.txt
GEDH112 교과목명은 뭘로 바뀌었어?	40.txt
2024학년도 이전 글로벌리더십과커뮤니케이션 과목은 몇 학점이야?	40.txt
GEDG017 과목은 어떤 영역에 속해?	40.txt
수강신청할 때 뭘 주의해야 해?	40.txt
중점교양-글로벌 대체 교과목은 뭐야?	40.txt
GEDG033 과목은 몇 학점이야?	40.txt
글로벌문화와실용영어 과목의 학수번호는 어떻게 돼?	40.txt
2024학년도 이후 동아시아문화와영어토론 과목은 몇 학점이야?	40.txt
GEDH113 과목은 어느 영역에 속해?	40.txt
미드문화와영어토론 과목의 학점은?	40.txt
중점교양-글로벌은 2024학년도 이후 어떻게 바뀌어?	40.txt
GEDG036 과목은 몇 학점이야?	40.txt
2024학년도 이후 교양필수-사회/역사 과목은 뭐야?	40.txt
GEDG019 과목명은 뭐야?	40.txt
글로벌문화와실용영어 과목은 2024학년도 이후 어디 영역에 포함돼?	40.txt
동아시아문화와영어토론 과목은 어느 학수번호로 바뀌어?	40.txt
GEDH114 과목명은 뭐야?	40.txt
글로벌리더십과커뮤니케이션 과목은 어디 영역에 속해?	40.txt
GEDG032 과목명은 뭐야?	40.txt
GEDG040 과목은 몇 학점이야?	40.txt
2024학년도 이전 교양필수-인간/문화 과목은 뭐야?	40.txt
한국어문화와한자 과목은 2024학년도 이후 어디 영역에 포함돼?	40.txt
재수강할 때 어떤 점을 고려해야 해?	40.txt
GEDG021 과목은 몇 학점이야?	40.txt
글로벌문화와실용영어 과목의 학점은?	40.txt
GEDH112 과목은 뭐야?	40.txt
커뮤니케이션과토론 과목은 몇 학점이야?	40.txt
GEDG033 과목명은 뭐야?	40.txt
GEDG017 과목은 몇 학점이야?	40.txt
2024학년도 이후 일반선택 과목은 뭐야?	40.txt
GEDH114 과목은 몇 학점이야?	40.txt
GEDG036 과목명은 뭐야?	40.txt
GEDG040 과목명은 뭐야?	40.txt
GEDS092 과목은 몇 학점이야?	40.txt
GEDG013 과목명은 뭐야?	40.txt
글로벌문화와실용영어 과목의 학수번호는?	40.txt
동아시아문화와영어토론 과목의 학수번호는?	40.txt
GEDG011 과목은 몇 학점이야?	40.txt
GEDG019 과목은 몇 학점이야?	40.txt
GEDH113 과목은 몇 학점이야?	40.txt
GEDS091 과목은 몇 학점이야?	40.txt
GEDG012 과목명은 뭐야?	40.txt
균형교양 인간/문화 과목은 어떻게 바뀌었어?	41.txt
2021학년도 이후로 한국문화와유산 과목은 어떤 학수번호야?	41.txt
한국문화와유산 과목은 언제 교양필수가 됐어?	41.txt
사회/역사 영역에서 2021학년도 이후 대체 교과목은 뭐야?	41.txt
2016학년도 이전에 사회/역사 영역에서 들을 수 있는 과목은?	41.txt
자연/과학/기술의 이해 영역의 대체 교과목은 언제 바뀌었어?	41.txt
과학기술과인간사회 과목의 학수번호가 언제 바뀌었는지 알아?	41.txt
기초인문사회과학의 과목 변경은 언제부터야?	41.txt
사회과학개론 과목은 2016학년도 이전에 어떤 학수번호였어?	41.txt
인공지능의이해 과목은 어떤 기초 영역에 속해 있어?	41.txt
기초자연과학에서 인공지능의이해 과목은 언제부터 들어?	41.txt
인공지능의이해 과목의 학점은 몇 학점이야?	41.txt
2020학년도 이후에 기초영역에서 인공지능 과목은 어떤 학수번호야?	41.txt
대학원생을 위한 학사제도 안내는 2025년에 어떻게 바뀌어?	41.txt
한국문화와유산 과목은 언제 두 가지로 나뉘었어?	41.txt
사회과학개론 과목의 학수번호가 2017학년도 이후로 어떻게 바뀌었어?	41.txt
자연/과학/기술의 이해에서 듣기 좋은 과목 추천해 줄래?	41.txt
인문사회과학개론 과목은 언제부터 들을 수 있어?	41.txt
한국사회와경제 과목은 2016학년도 이전에 무슨 학수번호였어?	41.txt
과학기술과인간사회 과목은 언제부터 자연/과학/기술 영역에서 들을 수 있어?	41.txt
2021학년도 이후 교양필수로 지정된 과목은 뭐야?	41.txt
사회/역사 영역에서 한국사회와경제 과목은 언제 대체됐어?	41.txt
기초자연과학에서 인공지능(AI) 과목은 몇 학점이야?	41.txt
한국문화와유산 과목은 2021학년도 이후로 어떻게 바뀌었어?	41.txt
기초인문사회과학에서 사회과학개론 과목은 어떤 학수번호로 바뀌었어?	41.txt
자연/과학/기술의 이해에서 과학기술과인간사회 과목의 학수번호는 뭐야?	41.txt
기초영역에서 인공지능의이해 과목은 언제부터 들어?	41.txt
한국문화와유산 과목의 학수번호는 2021학년도 이후로 어떻게 바뀌었어?	41.txt
자연/과학/기술의 이해에서 과학기술과인간사회 과목은 언제부터 들을 수 있어?	41.txt
인공지능의이해 과목은 2020학년도 이전에 어떤 학수번호였어?	41.txt
기초영역 기초인문사회과학에서 들을 수 있는 과목은 뭐야?	41.txt
한국사회와경제 과목은 언제 사회/역사 영역에서 대체됐어?	41.txt
한국문화와유산 과목은 언제 교양필수로 지정됐어?	41.txt
기초자연과학에서 인공지능의이해 과목은 언제부터 듣기 시작해?	41.txt
사회과학개론 과목의 학수번호는 2017학년도 이후로 어떻게 바뀌었어?	41.txt
자연/과학/기술의 이해에서 과학기술과인간사회 과목은 몇 학점이야?	41.txt
기초자연과학에서 인공지능(AI) 과목의 학수번호는 뭐야?	41.txt
인문사회과학개론 과목은 언제부터 기초영역에 포함됐어?	41.txt
한국사회와경제 과목은 2021학년도 이후로 어떤 학수번호로 바뀌었어?	41.txt
균형교양 인간/문화 과목의 변화는 언제부터야?	41.txt
기초인문사회과학에서 들을 수 있는 과목 추천해 줄래?	41.txt
과학기술과인간사회 과목은 언제 자연/과학/기술의 이해에 속하게 됐어?	41.txt
인공지능의이해 과목은 언제부터 기초자연과학에 포함됐어?	41.txt
기초영역에서 인공지능의이해 과목의 학수번호는 뭐야?	41.txt
한국사회와경제 과목은 2016학년도 이전에 어떤 영역에 속했어?	41.txt
자연/과학/기술의 이해에서 과학기술과인간사회 과목의 변화는 언제야?	41.txt
기초영역 기초자연과학에서 인공지능의이해 과목은 몇 학점이야?	41.txt
기초인문사회과학에서 사회과학개론 과목은 언제부터 들을 수 있어?	41.txt
DS 교육과정을 이수하려면 어떤 과목을 들어야 해?	42.txt
2025학번은 어떤 DS기반 교과목을 들어야 해?	42.txt
프로그래밍기초와실습 과목은 몇 학점이야?	42.txt
DS기반 영역에서 필수로 들어야 하는 과목이 뭐야?	42.txt
DS기반 교과목은 몇 학점 이수해야 해?	42.txt
공학컴퓨터프로그래밍 과목은 어떤 계열이 들어야 해?	42.txt
인문과학계열 학생들은 어떤 프로그래밍 수업을 들어야 해?	42.txt
데이터분석과제기초는 몇 학년부터 수강할 수 있어?	42.txt
사회과학계열 학생이 들어야 하는 DS기반 필수 과목은 뭐야?	42.txt
DS 교육과정에는 AI 관련 과목도 포함되어 있어?	42.txt
자연과학계열 학생은 어떤 DS기반 과목을 수강해야 해?	42.txt
전체 학생이 꼭 들어야 하는 DS기반 필수 과목이 있어?	42.txt
소프트웨어개발전공 학생들은 어떤 DS기반 과목을 이수해야 해?	42.txt
약학과 학생들은 DS기반 과목으로 뭘 선택해야 해?	42.txt
DS기반 과목은 최대 몇 학점까지 들어야 해?	42.txt
데이터분석과제기초 과목은 몇 학점짜리야?	42.txt
DS 교육과정은 왜 만들어졌어?	42.txt
여성학과 학생이 들어야 하는 DS기반 필수 과목은?	42.txt
DS기반 영역에는 어떤 과목들이 있어?	42.txt
2중전공 학생들은 어떤 DS기반 과목을 들어야 해?	42.txt
스포츠응용산업학과 학생은 어떤 DS기반 과목을 선택해야 해?	42.txt
프로그램밍 수업은 몇 학점으로 구성되어 있어?	42.txt
DS기반 과목 중에 필수로 들어야 하는 게 뭐야?	42.txt
에너지과학 학생은 어떤 DS기반 과목을 이수해야 해?	42.txt
프로그램밍기초와실습 수업은 어떤 학생들이 들어야 해?	42.txt
DS기반 과목은 어떤 학년에 수강해야 해?	42.txt
사회봉사융합전공 학생들은 DS기반 과목으로 뭘 선택해야 해?	42.txt
글로벌바이오메디컬공학과 학생들이 들어야 하는 DS기반 과목은?	42.txt
DS기반 교과목 이수는 몇 학점이 필요해?	42.txt
DS 교육과정에서 창의융합형 교육을 실현하기 위한 과목은?	42.txt
반도체공학융합전공 학생들은 어떤 DS기반 과목을 선택해야 해?	42.txt
프로그램밍 과목은 어떤 계열 학생들이 들어야 해?	42.txt
DS기반 교과목은 어떤 목적을 위해 만들어졌어?	42.txt
공과대학 학생들은 DS기반 과목으로 어떤 걸 들어야 해?	42.txt
DS 교육과정 이수 방법에 대해 설명해 줄 수 있어?	42.txt
융합전공학부 학생이 DS기반 과목으로 들어야 할 것은?	42.txt
DS기반 필수 과목은 몇 학점이야?	42.txt
예술계열 학생들은 어떤 DS기반 과목을 선택해야 해?	42.txt
데이터분석과제기초 과목은 어떤 학생들이 들어야 해?	42.txt
DS기반 과목이 필수인 계열은 어디야?	42.txt
프로그램밍기초와실습 과목은 누구에게 필수야?	42.txt
경영학과 학생들은 DS기반 필수 과목으로 뭘 선택해야 해?	42.txt
DS기반 교과목에서 '택 1 수강'이라는 건 무슨 의미야?	42.txt
체육학과 학생이 필수로 들어야 하는 DS기반 과목은?	42.txt
DS기반 과목은 언제부터 수강해야 해?	42.txt
소프트웨어융합학과 학생들이 이수해야 하는 DS기반 과목은?	42.txt
DS 교육과정에서 SW와 AI 관련 과목은 뭐가 있어?	42.txt
DS기반 과목 이수는 학번에 따라 달라져?	42.txt
컴퓨팅사고와SW코딩은 몇 학점이야?	43.txt
문서해석과알고리즘 과목은 누구에게 필수야?	43.txt
공학컴퓨터프로그래밍 수강은 어느 학과 학생들이 할 수 있어?	43.txt
AI기초와활용은 몇 학점이야?	43.txt
데이터분석기초는 필수 과목이야?	43.txt
DS기반 영역에서 총 몇 학점을 이수해야 해?	43.txt
1학년 때 들어야 하는 필수 과목이 뭐야?	43.txt
AI기초와활용은 언제 수강해야 해?	43.txt
DS기반 영역에서 선택할 수 있는 과목은 뭐야?	43.txt
문서해석과알고리즘은 몇 학점짜리야?	43.txt
DS기반 영역은 어떤 계열 학생들이 필수로 들어야 해?	43.txt
AI기초와활용은 어떤 학과 학생들이 들어야 해?	43.txt
프로그래밍기초와실습 과목은 몇 학점이야?	43.txt
데이터분석기초는 어떤 학년 이후에 수강해야 해?	43.txt
2020학년도 이전 신입생들은 DS기반 영역을 들어야 해?	43.txt
공학컴퓨터프로그래밍을 수강하는 학과는 어디야?	43.txt
DS기반 영역의 필수 과목은 뭐야?	43.txt
컴퓨팅사고와SW코딩은 누구에게 필수야?	43.txt
DS기반 영역에서 9학점만 이수해도 돼?	43.txt
AI기초와활용 과목은 전체 학생이 필수로 들어야 해?	43.txt
프로그래밍기초와실습은 어떤 학과 학생들이 수강해?	43.txt
2021학번 학생들은 DS기반 영역을 몇 학점 들어야 해?	43.txt
DS기반 영역의 과목 중 1학년 때 들어야 하는 과목은?	43.txt
문서해석과알고리즘은 언제 들어야 해?	43.txt
공학컴퓨터프로그래밍은 필수 과목이야?	43.txt
데이터분석기초는 몇 학점짜리야?	43.txt
DS기반 영역에서 11학점을 이수해야 하는 학생들은 누구야?	43.txt
AI기초와활용은 1학년 때 들어도 돼?	43.txt
컴퓨팅사고와SW코딩 과목은 몇 학점이야?	43.txt
DS기반 영역의 필수 이수 과목은 무엇이야?	43.txt
프로그래밍기초와실습은 몇 학점이야?	43.txt
문서해석과알고리즘은 어느 학년 때 들어야 해?	43.txt
공학컴퓨터프로그래밍은 어떤 학과 학생들이 필수로 들어야 해?	43.txt
AI기초와활용 과목은 몇 학점이야?	43.txt
DS기반 영역에서 9학점만 들어도 괜찮아?	43.txt
프로그래밍기초와실습은 누구에게 필수야?	43.txt
2020학번 이전 학생들도 DS기반 영역이 필수야?	43.txt
AI기초와활용은 2학년 때 들어도 돼?	43.txt
데이터분석기초는 필수 과목이야?	43.txt
DS기반 영역에서 선택할 수 있는 과목은 뭐야?	43.txt
컴퓨팅사고와SW코딩을 수강해야 하는 학과는 어디야?	43.txt
문서해석과알고리즘은 몇 학점짜리야?	43.txt
AI기초와활용은 언제 수강해야 해?	43.txt
프로그래밍기초와실습 과목은 몇 학점이야?	43.txt
공학컴퓨터프로그래밍은 필수 과목이야?	43.txt
DS기반 영역의 필수 과목은 뭐야?	43.txt
데이터분석기초는 몇 학점짜리야?	43.txt
DS기반 영역에서 11학점을 이수해야 하는 학생들은 누구야?	43.txt
전공교양 과목은 어떤 식으로 수업이 진행돼?	44.txt
전공심화 과목은 뭘 더 배우는 거야?	44.txt
현장실습 과목은 어떻게 이수해?	44.txt
석사공통과목 수강하면 학점 인정돼?	44.txt
박사과정 과목은 들을 수 없어?	44.txt
석사공통과목은 누구한테 허용돼?	44.txt
대학원 과목 중복 인정은 어떻게 해?	44.txt
최대 몇 학점까지 중복 인정받아?	44.txt
전공과 다른 교과목은 어떻게 인정돼?	44.txt
학사과정생이 석사과목 들을 수 있어?	44.txt
전공교양 과목의 목표는 뭐야?	44.txt
현장실습 학점은 전공으로 인정돼?	44.txt
학사부공통과목은 뭐야?	44.txt
석사공통과목과 학사부공통과목의 차이는 뭐야?	44.txt
학사과정에서 대학원 과목 이수하면 어떤 점이 좋아?	44.txt
학사과정-대학원 학점 중복 인정 받을 때 주의할 점은?	44.txt
학사과정 중 어떤 과목이 선택학점으로 인정돼?	44.txt
석사과목과 석사공통과목의 차이는 뭐야?	44.txt
학사사연계과정생은 뭐야?	44.txt
전공심화 과목은 왜 중요한 거야?	44.txt
현장실습 과목은 전공심화로 인정될 수 있어?	44.txt
대학원 진학 시 학사과정 학점은 어떻게 활용돼?	44.txt
학사과정에서 들은 과목이 대학원 전공으로 인정될 수 있어?	44.txt
전공과목 학점으로 인정받으려면 어떤 조건이 필요해?	44.txt
대학원 과정에서 선택학점으로 인정받으려면 어떻게 해야 해?	44.txt
학사과정생이 대학원 과목을 이수할 때 제한 사항이 있어?	44.txt
전공과 관련 없는 교과목은 어떻게 처리돼?	44.txt
학사과정에서 최대 몇 학점까지 대학원으로 인정돼?	44.txt
전공과목 학점 인정 기준은 어떻게 돼?	44.txt
학사과정에서 전공과목 학점은 어떻게 쌓아?	44.txt
학번별 전공과목 이수구분은 어디서 확인해?	44.txt
전공심화 과목은 주로 어떤 내용이야?	44.txt
현장실습 과목을 위한 조건은 뭐야?	44.txt
대학원 과목 이수 시 학사과정에 어떤 영향을 미쳐?	44.txt
학사과정생이 수강할 수 있는 석사과목은 뭐야?	44.txt
학사과정에서 대학원 과목을 들을 때 유의할 점은?	44.txt
대학원 진학 후 학사과정 학점 활용 방법은?	44.txt
전공과 다른 과목 이수 시 어떻게 인정돼?	44.txt
대학원 석사과목과 학사과정 간의 연계는 어떻게 돼?	44.txt
전공교육과정 이수 방법은 어떻게 돼?	44.txt
학사과정생이 들을 수 있는 대학원 과목은?	44.txt
현장실습 과목을 어떻게 전공 학점으로 인정받아?	44.txt
전공심화 과목의 장점은?	44.txt
학사과정생이 수강할 수 있는 석사공통과목은?	44.txt
대학원 학점 중복 인정 시 제한 조건은?	44.txt
학사과정에서 대학원 과목 이수 시 혜택은?	44.txt
전공심화 과목은 어떻게 구성돼?	44.txt
현장실습 과목 이수 시 주의사항은?	44.txt
전공 필수 과목은 어디에서 확인할 수 있어?	45.txt
융합트랙은 어떻게 신청하니?	45.txt
2013학년도 입학생인데, 전공 이수 기준이 어떻게 돼?	45.txt
전공일반 학점은 얼마나 필요해?	45.txt
교양 과목은 어떤 걸 들어야 해?	45.txt
